date, pm10, o3, no2
2019/3/15,103,38,19
2019/3/16,118,39,16
2019/3/17,89,32,15
2019/3/18,70,29,11
2019/3/19,64,26,10
2019/3/20,68,28,13
2019/3/21,103,34,15
2019/3/22,164,36,21
2019/3/23,140,33,15
2019/3/24,101,29,14
2019/3/25,91,28,10
2019/3/26,89,26,11
2019/3/27,79,27,12
2019/3/28,107,40,17
2019/3/29,176,36,19
2019/3/30,97,29,13
2019/3/31,118,31,18
2018/10/1,23,17,5
2018/10/2,28,19,6
2018/10/3,36,20,6
2018/10/4,47,22,6
2018/10/5,48,23,6
2018/10/6,45,21,6
2018/10/7,48,22,6
2018/10/8,48,23,6
2018/10/9,43,16,5
2018/10/10,31,11,5
2018/10/11,37,22,5
2018/10/12,29,18,5
2018/10/13,32,22,5
2018/10/14,34,20,7
2018/10/15,35,18,5
2018/10/16,32,23,5
2018/10/17,34,19,7
2018/10/18,33,19,6
2018/10/19,36,19,6
2018/10/20,28,8,6
2018/10/21,21,10,6
2018/10/22,20,4,5
2018/10/23,25,2,6
2018/10/24,25, ,5
2018/10/25,33, ,7
2018/10/26,29, ,5
2018/10/27,36, ,6
2018/10/28,34, ,7
2018/10/29,32,13,7
2018/10/30,34,14,6
2018/10/31,36,15,6
2018/11/1,40,20,9
2018/11/2,45,29,10
2018/11/3,40,27,9
2018/11/4,41,20,9
2018/11/5,75,18,9
2018/11/6,40,22,9
2018/11/7,42,19,8
2018/11/8,34,16,6
2018/11/9,27,14,6
2018/11/10,24,16,4
2018/11/11,28,11,6
2018/11/12,29,18,7
2018/11/13,34,21,6
2018/11/14,33,18,6
2018/11/15,37,22,8
2018/11/16,37,25,8
2018/11/17,37,22,7
2018/11/18,40,27,9
2018/11/19,39,24,8
2018/11/20,37,21,8
2018/11/21,39,20,9
2018/11/22,39,25,7
2018/11/23,38,25,8
2018/11/24,37,20,6
2018/11/25,36,17,6
2018/11/26,36,18,8
2018/11/27,36,17,8
2018/11/28,41,20,9
2018/11/29,43,23,10
2018/11/30,39,26,10
2018/12/1,38,25,8
2018/12/2,42,24,8
2018/12/3,43,23,10
2018/12/4,39,26,8
2018/12/5,43,25,9
2018/12/6,48,21,12
2018/12/7,54,17,10
2018/12/8,46,21,7
2018/12/9,29,20,8
2018/12/10,36,25,9
2018/12/11,31,10,9
2018/12/12,25,10,8
2018/12/13,30,20,8
2018/12/14,34,21,9
2018/12/15,29,14,6
2018/12/16,28,13,5
2018/12/17,35,17,9
2018/12/18,41,21,10
2018/12/19,44,20,9
2018/12/20,35,18,8
2018/12/21,26,14,9
2018/12/22,27,13,6
2018/12/23,35,17,10
2018/12/24,35,20,10
2018/12/25,34,20,10
2018/12/26,38,20,11
2018/12/27,45,21,12
2018/12/28,45,12,7
2018/12/29,30,11,7
2018/12/30, , , 
2018/7/1,34,15,7
2018/7/2,34,11,6
2018/7/3,34,13,6
2018/7/4,48,14,5
2018/7/5,31,22,5
2018/7/6,30,19,6
2018/7/7,35,15,17
2018/7/8,33,14,41
2018/7/9,37,18,45
2018/7/10,33,16,37
2018/7/11,31,17,32
2018/7/12,32,19,33
2018/7/13,43,14,37
2018/7/14,48,18,34
2018/7/15,138,19,18
2018/7/16,24,13,3
2018/7/17,54,11,4
2018/7/18,22,18,4
2018/7/19,24,11,4
2018/7/20,32,14,4
2018/7/21,38,14,18
2018/7/22,39,14,32
2018/7/23,37,13,29
2018/7/24,39,8,22
2018/7/25,47,9,26
2018/7/26,40,13,25
2018/7/27,35,10,24
2018/7/28,45,13,29
2018/7/29,43,14,27
2018/7/30,38,13,24
2018/7/31,42,15,21
2018/8/1,52,16,25
2018/8/2,48,19,23
2018/8/3,46,19,24
2018/8/4,41,17,18
2018/8/5,50,14,22
2018/8/6,40,19,21
2018/8/7,40,22,24
2018/8/8,38,16,19
2018/8/9,35,15,19
2018/8/10,33,15,17
2018/8/11,34,16,17
2018/8/12,28,14,17
2018/8/13,29,16,18
2018/8/14,41,13,18
2018/8/15,42,18,21
2018/8/16,40,8,19
2018/8/17,69,11,9
2018/8/18,28,16,5
2018/8/19,38,16,7
2018/8/20,36,16,7
2018/8/21,35,16,7
2018/8/22,33,14,7
2018/8/23,32,15,6
2018/8/24,31,16,6
2018/8/25,36,18,5
2018/8/26,25,14,6
2018/8/27,28,14,7
2018/8/28,37,14,6
2018/8/29,40,13,7
2018/8/30,36,11,8
2018/8/31,63,16,6
2018/9/1,30,18,6
2018/9/2,31,9,7
2018/9/3,32,13,7
2018/9/4,29,17,5
2018/9/5,32,19,7
2018/9/6,35,18,6
2018/9/7,28,14,4
2018/9/8,28,19,5
2018/9/9,31,26,6
2018/9/10,32,22,6
2018/9/11,68,19,6
2018/9/12,36,21,6
2018/9/13,30,21,6
2018/9/14,32,14,6
2018/9/15,35,14,6
2018/9/16,38,20,5
2018/9/17,29,10,6
2018/9/18,25,12,6
2018/9/19,28,16,6
2018/9/20,67,13,6
2018/9/21,32,12,5
2018/9/22,31,21,7
2018/9/23,33,21,5
2018/9/24,30,14,5
2018/9/25,29,21,6
2018/9/26,63,22,5
2018/9/27,30,13,5
2018/9/28,27,11,5
2018/9/29,25,17,4
2018/9/30,31,19,5
2018/4/1,64,30,6
2018/4/2,52,30,8
2018/4/3,56,24,6
2018/4/4,54,26,6
2018/4/5,47,25,5
2018/4/6,39,13,4
2018/4/7,32,20,6
2018/4/8,44,31,10
2018/4/9,56,31,8
2018/4/10,82,32,11
2018/4/11,70,30,12
2018/4/12,71,30,12
2018/4/13,78,34,10
2018/4/14,80,26,11
2018/4/15,68,23,6
2018/4/16,50,20,4
2018/4/17,44,20,7
2018/4/18,54,23,8
2018/4/19,65,20,10
2018/4/20,71,29,11
2018/4/21,79,27,9
2018/4/22,81,31,10
2018/4/23,85,29,9
2018/4/24,76,29,7
2018/4/25,59,27,6
2018/4/26,52,22,5
2018/4/27,48,18,6
2018/4/28,41,20,6
2018/4/29,37,21,5
2018/4/30,30,18,4
2018/5/1,21,8,7
2018/5/2,27,12,5
2018/5/3,33,14,7
2018/5/4,32,17,5
2018/5/5,47,18,6
2018/5/6,57,20,9
2018/5/7,61,22,8
2018/5/8,62,23,7
2018/5/9,55,20,7
2018/5/10,43,20,8
2018/5/11,77,18,7
2018/5/12,37,22,6
2018/5/13,40,21,7
2018/5/14,47,22,7
2018/5/15,44,21,7
2018/5/16,35,18,6
2018/5/17,35,7,7
2018/5/18,40,20,5
2018/5/19,46,20,4
2018/5/20,57,105,5
2018/5/21,32,57,7
2018/5/22,36,23,7
2018/5/23,28,36,7
2018/5/24,27,55,6
2018/5/25,30,18,4
2018/5/26,24,19,4
2018/5/27,23,13,7
2018/5/28,28,14,5
2018/5/29,28,8,6
2018/5/30,33,10,4
2018/5/31,48,11,4
2018/6/1,52,19,5
2018/6/2,53,14,4
2018/6/3,52,18,7
2018/6/4,48,16,5
2018/6/5,25,15,5
2018/6/6,29,13,6
2018/6/7,25,4,5
2018/6/8,28,7,5
2018/6/9,23,22,5
2018/6/10,25,9,6
2018/6/11,27,22,5
2018/6/12,31,19,5
2018/6/13,37,5,7
2018/6/14,35,11,7
2018/6/15,44,21,7
2018/6/16,55,15,6
2018/6/17,59,17,6
2018/6/18,57,14,7
2018/6/19,43,15,5
2018/6/20,35,12,5
2018/6/21,38,12,5
2018/6/22,37,13,5
2018/6/23,29,10,4
2018/6/24,38,10,6
2018/6/25,34,11,6
2018/6/26,28,8,6
2018/6/27,26,11,5
2018/6/28,28,8,5
2018/6/29,35,16,8
2018/6/30,34,15,4
2018/1/1,42,15,8
2018/1/2,44,14,8
2018/1/3,45,9,8
2018/1/4,38,6,5
2018/1/5,49,11,7
2018/1/6,56,16,8
2018/1/7,50,13,8
2018/1/8,44,14,7
2018/1/9,41,15,4
2018/1/10,51,13,4
2018/1/11,30,5,3
2018/1/12,34,7,4
2018/1/13,43,16,6
2018/1/14,50,16,11
2018/1/15,53,18,9
2018/1/16,52,16,9
2018/1/17,49,15,8
2018/1/18,46,15,10
2018/1/19,48,19,9
2018/1/20,52,21,11
2018/1/21,47,15,9
2018/1/22,46,15,10
2018/1/23,40,15,10
2018/1/24,41,19,11
2018/1/25,40,14,8
2018/1/26,44,16,8
2018/1/27,42,14,8
2018/1/28,49,14,8
2018/1/29,45,15,9
2018/1/30,51,17,14
2018/1/31,52,16,11
2018/2/1,52,19,11
2018/2/2,62,20,10
2018/2/3,65,23,10
2018/2/4,69,23,12
2018/2/5,75,25,11
2018/2/6,70,21,10
2018/2/7,67,19,10
2018/2/8,64,22,11
2018/2/9,59,18,9
2018/2/10,59,21,11
2018/2/11,68,27,15
2018/2/12,74,26,13
2018/2/13,75,33,13
2018/2/14,66,28,12
2018/2/15,58,20,9
2018/2/16,55,23,13
2018/2/17,57,27,14
2018/2/18,74,24,17
2018/2/19,66,27,13
2018/2/20,66,29,14
2018/2/21,56,23,10
2018/2/22,63,21,7
2018/2/23,61,22,10
2018/2/24,53,21,10
2018/2/25,70,23,9
2018/2/26,63,26,11
2018/2/27,76,29,17
2018/2/28,76,31,16
2018/3/1,81,30,18
2018/3/2,67,29,17
2018/3/3,68,32,16
2018/3/4,74,30,19
2018/3/5,88,33,20
2018/3/6,73,29,17
2018/3/7,87,32,18
2018/3/8,75,19,8
2018/3/9,52,27,7
2018/3/10,66,28,8
2018/3/11,63,24,11
2018/3/12,78,28,17
2018/3/13,73,28,14
2018/3/14,81,32,20
2018/3/15,83,32,18
2018/3/16,84,33,15
2018/3/17,87,31,12
2018/3/18,73,29,14
2018/3/19,72,28,18
2018/3/20,83,28,17
2018/3/21,77,27,9
2018/3/22,76,28,7
2018/3/23,75,29,10
2018/3/24,76,31,13
2018/3/25,74,29,12
2018/3/26,68,25,8
2018/3/27,81,29,13
2018/3/28,96,30,18
2018/3/29,98,29,13
2018/3/30,71,25,7
2018/3/31,58,28,7
2017/10/1,42,9,5
2017/10/2,37,5,5
2017/10/3,44,5,5
2017/10/4,32,6,6
2017/10/5,34,7,4
2017/10/6, , , 
2017/10/8,37,11,6
2017/10/9,45,6,6
2017/10/10,29,8,5
2017/10/11,34,12,5
2017/10/12,30,10,4
2017/10/13,39,10,6
2017/10/14,34,10,5
2017/10/15,37,9,5
2017/10/16,34,5,5
2017/10/17,38,6,7
2017/10/18,73,12,7
2017/10/19,40,10,6
2017/10/20,38,16,7
2017/10/21,39,14,5
2017/10/22,28,10,2
2017/10/23,35,9,5
2017/10/24,38,11,6
2017/10/25,38,12,5
2017/10/26,36,13,7
2017/10/27,38,11,6
2017/10/28,41,11,7
2017/10/29,47,11,7
2017/10/30,50,12,7
2017/10/31,50,15,9
2017/11/1,45,15,7
2017/11/2,45,12,8
2017/11/3,55,17,7
2017/11/4,51,18,7
2017/11/5,50,12,9
2017/11/6,48,9,8
2017/11/7,35,6,8
2017/11/8,35,6,5
2017/11/9,32,8,6
2017/11/10,38,12,7
2017/11/11,30,11,5
2017/11/12,38,12,7
2017/11/13,41,12,8
2017/11/14,43,12,7
2017/11/15,43,13,8
2017/11/16,47,18,9
2017/11/17,36,8,7
2017/11/18,40,9,8
2017/11/19,35,15,5
2017/11/20,36,13,4
2017/11/21,36,15,7
2017/11/22,45,9,9
2017/11/23,38,13,7
2017/11/24,36,16,7
2017/11/25,28,8,5
2017/11/26,40,11,9
2017/11/27,47,11,9
2017/11/28,43,13,8
2017/11/29,39,12,9
2017/11/30,38,12,9
2017/12/1,37,13,8
2017/12/2,38,17,9
2017/12/3,40,14,5
2017/12/4,39,14,6
2017/12/5,48,17,9
2017/12/6,53,8,11
2017/12/7,54,15,11
2017/12/8,55,18,8
2017/12/9,54,23,8
2017/12/10,42,20,7
2017/12/11,44,11,8
2017/12/12,39,12,9
2017/12/13,36,12,8
2017/12/14,42,15,10
2017/12/15,44,16,10
2017/12/16,46,18,8
2017/12/17,46,12,10
2017/12/18,80,13,7
2017/12/19,52,16,8
2017/12/20,56,17,12
2017/12/21,54,18,17
2017/12/22,55,20,16
2017/12/23,47,17,13
2017/12/24,46,13,8
2017/12/25,53,10,11
2017/12/26,43,10,7
2017/12/27,30,7,8
2017/12/28,35,5,7
2017/12/29,42,8,7
2017/12/30,36,13,6
2017/12/31,45,15,7
2017/7/1,34,7,6
2017/7/2,36,9,6
2017/7/3,40,5,6
2017/7/4,38,8,6
2017/7/5,29,9,6
2017/7/6,35,9,6
2017/7/7,35,12,5
2017/7/8,30,11,4
2017/7/9,32,6,5
2017/7/10,32,5,6
2017/7/11,19,7,5
2017/7/12,36,9,5
2017/7/13,29,15,5
2017/7/14,30,8,4
2017/7/15,27,13,4
2017/7/16,35,5,6
2017/7/17,37,7,7
2017/7/18,34,11,7
2017/7/19,37,11,6
2017/7/20,37,5,6
2017/7/21,42,6,5
2017/7/22,32,11,4
2017/7/23,38,11,5
2017/7/24,42,11,5
2017/7/25,40,7,4
2017/7/26,28,14,6
2017/7/27,38,9,6
2017/7/28,36,17,5
2017/7/29,67,16,5
2017/7/30,35,11,6
2017/7/31,30,10,6
2017/8/1,29,10,6
2017/8/2,30,11,6
2017/8/3,37,12,6
2017/8/4,36,13,6
2017/8/5,46,9,6
2017/8/6,35,8,5
2017/8/7,37,10,5
2017/8/8,32,10,5
2017/8/9,41,9,6
2017/8/10,37,11,6
2017/8/11,35,11,4
2017/8/12,30,15,4
2017/8/13,40,12,6
2017/8/14,36,6,6
2017/8/15,39,2,6
2017/8/16,38,8,5
2017/8/17,35,11,6
2017/8/18,35,12,6
2017/8/19,38,9,5
2017/8/20,37,7,6
2017/8/21,64,10,4
2017/8/22,35,12,7
2017/8/23,38,7,6
2017/8/24,46,5,7
2017/8/25,30,13,6
2017/8/26,37,10,5
2017/8/27,32,12,6
2017/8/28,42,9,6
2017/8/29,38,6,6
2017/8/30,44,10,6
2017/8/31,65,8,5
2017/9/1,39,10,5
2017/9/2,32,12,5
2017/9/3,41,13,6
2017/9/4,30,8,5
2017/9/5,36, ,5
2017/9/6, , , 
2017/9/9,47,11,5
2017/9/10,31,8,6
2017/9/11,40,16,5
2017/9/12,33,16,6
2017/9/13,33,8,5
2017/9/14,31,6,6
2017/9/15,39,7,6
2017/9/16,31,7,5
2017/9/17,29,7,5
2017/9/18,32,8,6
2017/9/19,31,12,5
2017/9/20,33,6,5
2017/9/21,36,8,6
2017/9/22,34,15,6
2017/9/23,45,15,5
2017/9/24,36,16,6
2017/9/25,103,12,4
2017/9/26,31,8,5
2017/9/27,42,20,7
2017/9/28,31,9,7
2017/9/29,36,13,6
2017/9/30,37,16,7
2017/4/1,35,17,5
2017/4/2,48,22,6
2017/4/3,58,23,6
2017/4/4,61,23,11
2017/4/5,70,29,15
2017/4/6,78,27,13
2017/4/7,114,28,11
2017/4/8,78,27,11
2017/4/9,68,27,8
2017/4/10,71,24,10
2017/4/11,75,27,7
2017/4/12,72,20,5
2017/4/13,43,17,6
2017/4/14,37,17,5
2017/4/15,33,13,5
2017/4/16,48,9,6
2017/4/17,38,15,8
2017/4/18,50,23,12
2017/4/19,53,19,9
2017/4/20,63,21,9
2017/4/21,71,25,8
2017/4/22,74,21,8
2017/4/23,75,21,11
2017/4/24,75,18,13
2017/4/25,74,23,15
2017/4/26,80,24,10
2017/4/27,75,24,8
2017/4/28,38,22,5
2017/4/29,40,23,7
2017/4/30,60,19,7
2017/5/1,59,22,9
2017/5/2,60,20,9
2017/5/3,59,20,7
2017/5/4,47,18,4
2017/5/5,37,24,7
2017/5/6,39,19,4
2017/5/7,43,24,7
2017/5/8,51,25,8
2017/5/9,47,24,7
2017/5/10,36,19,7
2017/5/11,38,19,7
2017/5/12,28,19,4
2017/5/13,20,17,4
2017/5/14,22,13,5
2017/5/15,36,6,6
2017/5/16,30,9,5
2017/5/17,19,12,5
2017/5/18,32,19,6
2017/5/19,49,20,8
2017/5/20,55,20,7
2017/5/21,55,23,10
2017/5/22,51,21,7
2017/5/23,50,9,10
2017/5/24,51,20,7
2017/5/25,40,13,6
2017/5/26,30,14,8
2017/5/27,36,18,6
2017/5/28,39,14,7
2017/5/29,39,10,7
2017/5/30,40,11,7
2017/5/31,42,14,6
2017/6/1,46,10,8
2017/6/2,36,14,6
2017/6/3,31,7,4
2017/6/4,37,11,6
2017/6/5,40,17,6
2017/6/6,41,12,5
2017/6/7,33,5,6
2017/6/8,31,10,4
2017/6/9,29,9,5
2017/6/10,23,9,5
2017/6/11,68,7,6
2017/6/12,38,9,6
2017/6/13,31,8,5
2017/6/14,23,6,5
2017/6/15,44,11,6
2017/6/16,36,11,6
2017/6/17,27,9,4
2017/6/18,22,9,5
2017/6/19,26,8,5
2017/6/20,26,5,5
2017/6/21,27,8,4
2017/6/22,26,11,5
2017/6/23,28,13,4
2017/6/24,23,11,4
2017/6/25,32,13,5
2017/6/26,27,13,4
2017/6/27,27,10,4
2017/6/28,32,12,6
2017/6/29,36,8,6
2017/6/30,29,9,6
2017/1/2,25,11,5
2017/1/3,19,7,2
2017/1/4,19,5,5
2017/1/5,25,2,4
2017/1/6,29,9,4
2017/1/7,37,14,6
2017/1/8,36,16,7
2017/1/9,34,3,8
2017/1/10,23,4,6
2017/1/11,29,7,6
2017/1/12,35,14,6
2017/1/13,33,17,7
2017/1/14,32,18,7
2017/1/15,39,18,9
2017/1/16,45,19,9
2017/1/17,44,24,9
2017/1/18,73,19,8
2017/1/19,44,19,9
2017/1/20,47,23,10
2017/1/21,34,21,8
2017/1/22,40,21,10
2017/1/23,42,21,9
2017/1/24,38,15,7
2017/1/25,37,18,7
2017/1/26,76,17,9
2017/1/27,40,24,10
2017/1/28,47,24,10
2017/1/29,48,19,11
2017/1/30,57,21,11
2017/1/31,57,23,11
2017/2/1,53,20,10
2017/2/2,53,20,11
2017/2/3,43,18,9
2017/2/4,43,23,32
2017/2/5,54,23,10
2017/2/6,59,26,10
2017/2/7,54,22,9
2017/2/8,57,26,12
2017/2/9,57,25,18
2017/2/10,64,26,23
2017/2/11,63,28,19
2017/2/12,59,29,23
2017/2/13,64,29,22
2017/2/14,64,27,24
2017/2/15,60,26,24
2017/2/16,57,26,26
2017/2/17,55,25,23
2017/2/18,62,28,28
2017/2/19,67,24,27
2017/2/20,60,23,33
2017/2/21,60,24,48
2017/2/22,50,22,47
2017/2/23,56,22,13
2017/2/24,54,24,11
2017/2/25,62,26,9
2017/2/26,60,23,9
2017/2/27,59,24,13
2017/2/28,60,25,10
2017/3/1,63,29,11
2017/3/2,76,29,14
2017/3/3,62,28,12
2017/3/4,64,30,13
2017/3/5,67,31,14
2017/3/6,67,32,13
2017/3/7,70,31,16
2017/3/8,59,19,6
2017/3/9,57,17,8
2017/3/10,54,20,8
2017/3/11,50,21,6
2017/3/12,55,20,11
2017/3/13,63,23,8
2017/3/14,67,25,10
2017/3/15,60,30,10
2017/3/16,66,23,7
2017/3/17,59,23,9
2017/3/18,60,27,12
2017/3/19,85,30,16
2017/3/20,76,26,10
2017/3/21,72,31,14
2017/3/22,93,34,16
2017/3/23,93,33,13
2017/3/24,67,18,11
2017/3/25,65,18,12
2017/3/26,56,15,5
2017/3/27,54,17,7
2017/3/28,96,19,7
2017/3/29,60,15,8
2017/3/30,65,21,13
2017/3/31,65,20,9
2016/10/1,28,11,6
2016/10/2,32,9,7
2016/10/3,29,9,7
2016/10/4,30,16,6
2016/10/5,25,12,7
2016/10/6,26,15,5
2016/10/7,29,17,7
2016/10/8,32,19,8
2016/10/9,32,15,7
2016/10/10,31,16,7
2016/10/11,19,11,3
2016/10/12,30,14,7
2016/10/13,38,13,6
2016/10/14,25,10,3
2016/10/15,19,9,4
2016/10/16,26,9,6
2016/10/17,35,10,7
2016/10/18,40,20,9
2016/10/19,40,19,9
2016/10/20,39,18,7
2016/10/21,33,16,7
2016/10/22,31,15,8
2016/10/23,33,14,8
2016/10/24,26,8,7
2016/10/25,28,14,8
2016/10/26,28,11,6
2016/10/27,27,15,6
2016/10/28,22,9,3
2016/10/29,26,12,6
2016/10/30,31,11,6
2016/10/31,29,8,5
2016/11/1,26,10,5
2016/11/2,26,9,4
2016/11/3,29,9,7
2016/11/4,33,24,9
2016/11/5,34,21,10
2016/11/6,37,17,8
2016/11/7,29,15,7
2016/11/8,21,11,7
2016/11/9,26,11,7
2016/11/10,19,5,9
2016/11/11,36,14,8
2016/11/12,35,17,9
2016/11/13,34,18,8
2016/11/14,35,15,8
2016/11/15,39,20,9
2016/11/16,39,19,10
2016/11/17,41,21,11
2016/11/18,37,22,10
2016/11/19,31,12,5
2016/11/20,30,8,7
2016/11/21,39,6,8
2016/11/22,39,17,10
2016/11/23,39,19,10
2016/11/24,38,17,9
2016/11/25,36,16,9
2016/11/26,29,17,8
2016/11/27,39,12,12
2016/11/28,41,15,11
2016/11/29,43,23,12
2016/11/30,43,22,13
2016/12/1,42,18,12
2016/12/2,41,13,9
2016/12/3,36,14,9
2016/12/4,34,9,6
2016/12/5,34,10,7
2016/12/6,45,13,7
2016/12/7,46, ,7
2016/12/8,44, ,9
2016/12/9,44,7,9
2016/12/10,154,18,11
2016/12/11,82,25,12
2016/12/12,46,13,9
2016/12/13,38,13,9
2016/12/14,37,9,8
2016/12/15,32,5,6
2016/12/16,21,4,6
2016/12/17,31,8,11
2016/12/18,39,15,7
2016/12/19,44,16,10
2016/12/20,39,16,9
2016/12/21,40, ,10
2016/12/22,38, ,12
2016/12/23,42,20,11
2016/12/24,41,20,9
2016/12/25,45,16,9
2016/12/26,46,18,5
2016/12/27,47,21,5
2016/12/28,42,15,2
2016/12/29,34,13,2
2016/12/30,33,13,2
2016/12/31, , , 
2016/7/1,23,18,10
2016/7/2,26,15,9
2016/7/3,32,17,11
2016/7/4,65,16,12
2016/7/5,74,15,13
2016/7/6,25,18,11
2016/7/7,25,14,11
2016/7/8,22,18,9
2016/7/9,22,21,8
2016/7/10,23,16,11
2016/7/11,33,24,12
2016/7/12,38,26,14
2016/7/13,35,20,12
2016/7/14,34,22,14
2016/7/15,39,33,11
2016/7/16,38,24,12
2016/7/17,34,37,14
2016/7/18,23,26,9
2016/7/19,24,26,6
2016/7/20,25,13,8
2016/7/21,27,27,9
2016/7/22,17,21,4
2016/7/23,23,26,8
2016/7/24,29,23,10
2016/7/25,27,20,10
2016/7/26,29,22,8
2016/7/27,26,27,8
2016/7/28,29,26,13
2016/7/29,26,17,12
2016/7/30,21,18,7
2016/7/31,24,20,9
2016/8/1,26,25,10
2016/8/2,23,23,8
2016/8/3,25,22,10
2016/8/4,26,17,10
2016/8/5,29,21,11
2016/8/6,29, ,8
2016/8/7, , , 
2016/8/8,25,25,12
2016/8/9,38,30,15
2016/8/10,39,22,13
2016/8/11,38,24,14
2016/8/12,32,17,12
2016/8/13,27,23,13
2016/8/14,35,10,17
2016/8/15,37,24,14
2016/8/16,37,21,12
2016/8/17,37,29,11
2016/8/18,49,18,16
2016/8/19,39,18,13
2016/8/20,41,22,9
2016/8/21,36,32,12
2016/8/22,29,32,14
2016/8/23,33,30,11
2016/8/24,58,39,9
2016/8/25,24,19,10
2016/8/26,27,20,11
2016/8/27,30,17,11
2016/8/28,26,12,7
2016/8/29,25,9,6
2016/8/30,25,11,6
2016/8/31,29,12,6
2016/9/1,29,13,8
2016/9/2,21,10,5
2016/9/3,25,13,6
2016/9/4,33,14,8
2016/9/5,34,16,7
2016/9/6,26,6,6
2016/9/7,26,9,5
2016/9/8,25,12,4
2016/9/9,27,13, 
2016/9/10,20,9,4
2016/9/11,18,6,5
2016/9/12,27,10,7
2016/9/13,20,6,5
2016/9/14,26,13,7
2016/9/15,20,4,5
2016/9/16,26,15,4
2016/9/17,25,5,7
2016/9/18,31,19,8
2016/9/19,32,12,7
2016/9/20,33,14,8
2016/9/21,47,13,6
2016/9/22,46,12,10
2016/9/23,40,13,7
2016/9/24,35,10,7
2016/9/25,28,12,6
2016/9/26,27,14,7
2016/9/27,32,18,8
2016/9/28,31,13,7
2016/9/29,32,25,9
2016/9/30,30,18,7
2016/4/1,72,54,27
2016/4/2,67,62,26
2016/4/3,82,87,34
2016/4/4,83,67,27
2016/4/5,84,71,28
2016/4/6,96,83,33
2016/4/7,92,76,29
2016/4/8,88,56,33
2016/4/9,80,66,32
2016/4/10,79,80,35
2016/4/11,84,79,31
2016/4/12,80,79,25
2016/4/13,75,66,25
2016/4/14,77,88,29
2016/4/15,94,82,26
2016/4/16,103,87,34
2016/4/17,121,82,42
2016/4/18,103,32,29
2016/4/19,94,72,33
2016/4/20,95,67,29
2016/4/21,78,53,24
2016/4/22,75,60,19
2016/4/23,61,55,18
2016/4/24,67,56,22
2016/4/25,76,91,32
2016/4/26,95,91,36
2016/4/27,95,77,29
2016/4/28,63,62,16
2016/4/29,52,56,13
2016/4/30,37,64,18
2016/5/1,39,65,16
2016/5/2,55,55,18
2016/5/3,62,64,22
2016/5/4,60,52,21
2016/5/5,61,74,24
2016/5/6,64,84,30
2016/5/7,69,84,26
2016/5/8,65,89,26
2016/5/9,64,80,29
2016/5/10,71,75,30
2016/5/11,66,80,25
2016/5/12,61,79,22
2016/5/13,49,83,16
2016/5/14,45,65,14
2016/5/15,37,73,13
2016/5/16,29,55,18
2016/5/17,26,50,13
2016/5/18,25,39,14
2016/5/19,15,31,11
2016/5/20,15,23,11
2016/5/21,17,24,11
2016/5/22,25,34,15
2016/5/23,27,42,14
2016/5/24,28,32,15
2016/5/25,38,49,14
2016/5/26,41,41,15
2016/5/27,38,46,12
2016/5/28,31,36,11
2016/5/29,32,22,14
2016/5/30,26,30,12
2016/5/31,26,27,12
2016/6/1,23,24,13
2016/6/2,19,26,9
2016/6/3,20,18,11
2016/6/4,22,25,11
2016/6/5,21,18,10
2016/6/6,22,23,12
2016/6/7,22,23,11
2016/6/8,25,15,11
2016/6/9,24,14,11
2016/6/10,19,16,11
2016/6/11,31,28,12
2016/6/12,26,14,13
2016/6/13,26,25,11
2016/6/14,24,32,11
2016/6/15,20,33,10
2016/6/16,33,22,10
2016/6/17,19,25,10
2016/6/18,20,30,8
2016/6/19,26,33,11
2016/6/20,31,31,11
2016/6/21,17,19,8
2016/6/22,26,38,11
2016/6/23,25,23,13
2016/6/24,16,25,8
2016/6/25,16,24,7
2016/6/26,21,21,10
2016/6/27,22,23,10
2016/6/28,22,13,14
2016/6/29,23,16,13
2016/6/30,57,17,10
2016/1/6,53,9,24
2016/1/7,57, ,25
2016/1/8,55, ,25
2016/1/9,48, ,20
2016/1/10,46,36,27
2016/1/11,56,39,38
2016/1/12,58,43,27
2016/1/13,61,56,28
2016/1/14,52,36,19
2016/1/15,46,5,23
2016/1/16,42, ,22
2016/1/17,52,37,20
2016/1/18,60,46,29
2016/1/19,65,16,30
2016/1/20,68, ,31
2016/1/21,58,47,29
2016/1/22,44,8,19
2016/1/23,40, ,17
2016/1/24,50,31,18
2016/1/25,9,12,6
2016/1/26,10,12,7
2016/1/27,31, ,12
2016/1/28,51, ,18
2016/1/29,51, ,22
2016/1/30,62, ,24
2016/1/31,57,52,23
2016/2/1,57,42,23
2016/2/2,64,60,27
2016/2/3,64,52,28
2016/2/4,56,56,22
2016/2/5,56,12,24
2016/2/6,56, ,18
2016/2/7,43,31,11
2016/2/8,59,46,24
2016/2/9,68,60,28
2016/2/10,83,11,37
2016/2/11,85,14,39
2016/2/12,78,8,35
2016/2/13,74, ,31
2016/2/14,71,63,32
2016/2/15,80,64,33
2016/2/16,73,16,33
2016/2/17,74,72,36
2016/2/18,75,65,34
2016/2/19,75,11,33
2016/2/20,73, ,34
2016/2/21,75, ,24
2016/2/22,64,60,24
2016/2/23,71,50,27
2016/2/24,70,11,19
2016/2/25,59, ,20
2016/2/26,29, ,8
2016/2/27,25, ,8
2016/2/28,25, ,11
2016/2/29,28,17,13
2016/3/1,45,50,23
2016/3/2,64,74,28
2016/3/3,77,27,32
2016/3/4,61,10,27
